split,image_name,image_path,mask_path,has_mask,is_valid_pair,height,width,mask_height,mask_width,num_unique_labels,labels_present,ignore_ratio,dominant_label,dominant_label_name,brightness_mean,brightness_std,dark_ratio,bright_ratio,saturation_mean,edge_strength,r_mean,g_mean,b_mean,night_score,rain_like_score,day_like_score
val,93505616-aeb546f8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/93505616-aeb546f8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/93505616-aeb546f8_train_id.png,True,True,720,1280,720,1280,8,"0,3,4,5,8,9,13,255",0.3806282552083333,13,car,0.028690913692116737,0.059268392622470856,0.9738682725694444,0.00018880208333333333,0.014235613867640495,0.002036487217992544,0.029892485588788986,0.03005216084420681,0.018104225397109985,0.9776119,0.96941787,0.025213819
train,73a1f742-63890001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/73a1f742-63890001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/73a1f742-63890001_train_id.png,True,True,720,1280,720,1280,6,"0,2,7,10,13,255",0.5153927951388889,0,road,0.036142878234386444,0.06296658515930176,0.9891666666666666,0.0008355034722222222,0.014576375484466553,0.0019244435243308544,0.0418868288397789,0.03363665193319321,0.033244673162698746,0.9740548,0.966868,0.029287651
train,c3ee5975-02ea08d9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/c3ee5975-02ea08d9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/c3ee5975-02ea08d9_train_id.png,True,True,720,1280,720,1280,7,"0,1,2,3,8,13,255",0.15492621527777778,0,road,0.047278232872486115,0.05337648093700409,0.9940874565972222,0.0005403645833333333,0.03336320444941521,0.0015567184891551733,0.05680764839053154,0.0448562353849411,0.03347846493124962,0.966992,0.9651817,0.032828066
val,7ed0f644-ac730000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/7ed0f644-ac730000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/7ed0f644-ac730000_train_id.png,True,True,720,1280,720,1280,10,"0,2,5,6,7,8,9,10,13,255",0.23133463541666666,10,sky,0.03617717698216438,0.059289705008268356,0.9816514756944444,0.0007649739583333333,0.02703247033059597,0.002424107398837805,0.04478374123573303,0.03475528582930565,0.0201970636844635,0.96958405,0.9623009,0.031825118
val,9a002dcb-e4fd0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/9a002dcb-e4fd0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/9a002dcb-e4fd0000_train_id.png,True,True,720,1280,720,1280,4,"0,10,13,255",0.042911241319444446,10,sky,0.03430599719285965,0.06678912788629532,0.9815842013888889,0.001662326388888889,0.01718580722808838,0.001926442258991301,0.03932445868849754,0.03160235658288002,0.03436516970396042,0.9703225,0.96026754,0.033303637
train,a310e8f3-65a5066d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/a310e8f3-65a5066d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/a310e8f3-65a5066d_train_id.png,True,True,720,1280,720,1280,3,"3,13,255",0.6137923177083333,13,car,0.042547084391117096,0.06747572124004364,0.9824815538194445,0.0016145833333333333,0.014416199177503586,0.0013627009466290474,0.045414820313453674,0.04219823703169823,0.03586749732494354,0.9674123,0.95954674,0.036623992
train,ac986974-93ee1b97.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/ac986974-93ee1b97.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/ac986974-93ee1b97_train_id.png,True,True,720,1280,720,1280,5,"0,2,8,13,255",0.9108181423611111,13,car,0.0395430363714695,0.06591182202100754,0.9758224826388889,0.00091796875,0.016760433092713356,0.0024113361723721027,0.044563427567481995,0.03880864754319191,0.02928159199655056,0.9677147,0.95917594,0.035827026
train,652bcde6-e5b65ebb.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/652bcde6-e5b65ebb.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/652bcde6-e5b65ebb_train_id.png,True,True,720,1280,720,1280,5,"0,1,5,13,255",0.5882269965277778,0,road,0.06561318784952164,0.06279955804347992,0.9683148871527778,0.0009743923611111111,0.017258072271943092,0.001995341619476676,0.07073317468166351,0.06482423841953278,0.054436229169368744,0.9560104,0.95522773,0.047009513
train,753f1a90-680d0001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/753f1a90-680d0001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/753f1a90-680d0001_train_id.png,True,True,720,1280,720,1280,5,"0,9,10,13,255",0.2037261284722222,10,sky,0.045011188834905624,0.0632084459066391,0.9884440104166666,0.000625,0.034715164452791214,0.0022319257259368896,0.0612659677863121,0.03812769427895546,0.03678136318922043,0.9607071,0.95345014,0.04043731
train,4b82f8a8-7a900001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4b82f8a8-7a900001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4b82f8a8-7a900001_train_id.png,True,True,720,1280,720,1280,8,"0,2,5,7,8,10,13,255",0.026227213541666666,8,vegetation,0.04541788995265961,0.06203874573111534,0.9813292100694444,0.0012055121527777778,0.03441029414534569,0.002180502749979496,0.05119459331035614,0.04253100976347923,0.04408950358629227,0.9602814,0.953333,0.040721487
train,795fa7c3-3ab2b2d6.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/795fa7c3-3ab2b2d6.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/795fa7c3-3ab2b2d6_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,4,5,7,8,10,13,255",0.22611002604166666,0,road,0.05380817875266075,0.05839015170931816,0.9810666232638889,0.0006911892361111111,0.04283471405506134,0.0021186633966863155,0.07056887447834015,0.04993419349193573,0.028296660631895065,0.9547591,0.950689,0.04476197
train,44babb70-10b348cc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/44babb70-10b348cc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/44babb70-10b348cc_train_id.png,True,True,720,1280,720,1280,8,"0,1,2,5,7,8,13,255",0.27626953125,0,road,0.08082306385040283,0.07137138396501541,0.978857421875,0.0016764322916666666,0.013784399256110191,0.0032281745225191116,0.0839269608259201,0.0802413821220398,0.0767223984003067,0.9468701,0.9471067,0.0578205
train,5b1d2f41-aeec0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5b1d2f41-aeec0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5b1d2f41-aeec0000_train_id.png,True,True,720,1280,720,1280,4,"0,10,13,255",0.05900499131944444,10,sky,0.04010723903775215,0.06942370533943176,0.9746256510416667,0.0011436631944444445,0.03186923637986183,0.0026463717222213745,0.051733363419771194,0.03499198704957962,0.03522387146949768,0.9584586,0.94675046,0.043933555
train,2b49d4cc-9dd70001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2b49d4cc-9dd70001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2b49d4cc-9dd70001_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,6,7,8,10,11,255",0.06043836805555555,0,road,0.041747838258743286,0.07003527879714966,0.9699652777777777,0.001570095486111111,0.02942284196615219,0.0025838674046099186,0.055611707270145416,0.03714330121874809,0.02818509191274643,0.9577063,0.9461876,0.04504897
train,c69e5864-010993d7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/c69e5864-010993d7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/c69e5864-010993d7_train_id.png,True,True,720,1280,720,1280,9,"0,1,5,7,8,9,10,13,255",0.34895073784722225,9,terrain,0.052594926208257675,0.06378144770860672,0.9787782118055556,0.0009526909722222222,0.04525304585695267,0.0026263634208589792,0.06988270580768585,0.048705246299505234,0.025912586599588394,0.9506761,0.9434815,0.049385156
train,0096bcca-c2027ec4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/0096bcca-c2027ec4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/0096bcca-c2027ec4_train_id.png,True,True,720,1280,720,1280,6,"0,1,5,7,13,255",0.6398394097222222,0,road,0.07118890434503555,0.0697607472538948,0.9616558159722223,0.001376953125,0.021196983754634857,0.0017851123120635748,0.07404646277427673,0.07164156436920166,0.059569817036390305,0.9464704,0.9432366,0.057156343
val,7e23ea75-d0830001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/7e23ea75-d0830001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/7e23ea75-d0830001_train_id.png,True,True,720,1280,720,1280,5,"0,5,10,13,255",0.03899848090277778,10,sky,0.029609689489006996,0.0844539999961853,0.9648383246527777,0.002690972222222222,0.012539025396108627,0.002081511775031686,0.03034987486898899,0.029632551595568657,0.027116427198052406,0.9614673,0.9419173,0.045323268
train,087f969b-b1584c3f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/087f969b-b1584c3f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/087f969b-b1584c3f_train_id.png,True,True,720,1280,720,1280,7,"0,2,5,7,8,13,255",0.45855577256944446,13,car,0.0505218468606472,0.06626967340707779,0.9786360677083333,0.0012152777777777778,0.04414873942732811,0.0031484845094382763,0.07035090774297714,0.04481053724884987,0.026666229590773582,0.950624,0.9418856,0.04993292
train,3b497cd7-74e42f29.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3b497cd7-74e42f29.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3b497cd7-74e42f29_train_id.png,True,True,720,1280,720,1280,4,"0,5,9,255",0.6464583333333334,0,road,0.041546791791915894,0.08025266975164413,0.9445496961805555,4.774305555555556e-05,0.011062166653573513,0.0016694626538082957,0.04295862838625908,0.041437216103076935,0.037719205021858215,0.95599073,0.940584,0.050333623
train,92399a77-e2155d46.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/92399a77-e2155d46.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/92399a77-e2155d46_train_id.png,True,True,720,1280,720,1280,6,"0,2,4,5,13,255",0.5618739149305556,0,road,0.03288906440138817,0.08157302439212799,0.968955078125,0.0019249131944444444,0.02152537740767002,0.004049403127282858,0.041139908134937286,0.030540281906723976,0.022860318422317505,0.9582906,0.9401003,0.047070973
train,4283e5c3-5cf933f4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4283e5c3-5cf933f4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4283e5c3-5cf933f4_train_id.png,True,True,720,1280,720,1280,8,"0,1,2,5,8,13,18,255",0.21797092013888889,0,road,0.048580605536699295,0.07850484549999237,0.9743793402777777,0.0021527777777777778,0.02342838980257511,0.003488401649519801,0.05598846822977066,0.04733755812048912,0.03438539430499077,0.95274895,0.94008625,0.051941335
train,3be2c655-c64ebcb8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3be2c655-c64ebcb8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3be2c655-c64ebcb8_train_id.png,True,True,720,1280,720,1280,8,"0,1,5,6,7,8,13,255",0.3947124565972222,0,road,0.05753248184919357,0.07746368646621704,0.9536002604166667,0.0011273871527777777,0.017786215990781784,0.0025474922731518745,0.06125103682279587,0.05729327350854874,0.047538019716739655,0.9485507,0.93826973,0.056609396
train,5a5da40d-20b00001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5a5da40d-20b00001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5a5da40d-20b00001_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,6,7,8,10,13,255",0.0018717447916666667,2,building,0.06396254152059555,0.07426764816045761,0.9715950520833333,0.0022645399305555557,0.0313907265663147,0.003196900011971593,0.07500588148832321,0.060977689921855927,0.04881091043353081,0.9441279,0.9363533,0.059043657
train,1b883059-144b2678.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1b883059-144b2678.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1b883059-144b2678_train_id.png,True,True,720,1280,720,1280,5,"0,5,7,13,255",0.6811990017361111,13,car,0.053403791040182114,0.07930070161819458,0.9373904079861111,0.0009212239583333334,0.014372316189110279,0.0023269716184586287,0.05815734714269638,0.05241483822464943,0.04491550102829933,0.9484567,0.9358388,0.05735769
train,241f0351-157cdf3d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/241f0351-157cdf3d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/241f0351-157cdf3d_train_id.png,True,True,720,1280,720,1280,3,"0,13,255",0.9053624131944444,0,road,0.06766262650489807,0.06445294618606567,0.9648893229166666,0.00015733506944444445,0.047389883548021317,0.003696775995194912,0.08869864046573639,0.06203094497323036,0.04132688045501709,0.9401701,0.9356623,0.05975472
train,16704ff9-022003ae.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/16704ff9-022003ae.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/16704ff9-022003ae_train_id.png,True,True,720,1280,720,1280,6,"0,3,5,8,10,255",0.8697471788194444,0,road,0.053863637149333954,0.07840120792388916,0.9758409288194444,0.0019108072916666668,0.031208178028464317,0.0018853242509067059,0.06303279846906662,0.05155005678534508,0.040411997586488724,0.9471027,0.9350725,0.056708947
train,05584a52-5185a296.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/05584a52-5185a296.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/05584a52-5185a296_train_id.png,True,True,720,1280,720,1280,5,"0,2,6,9,255",0.7505978732638889,0,road,0.06350897252559662,0.07088134437799454,0.9671983506944445,0.001531032986111111,0.03963742405176163,0.0022117430344223976,0.08196038752794266,0.058120571076869965,0.04239915683865547,0.9420495,0.9345444,0.059699412
val,9db1088d-30de9c1b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/9db1088d-30de9c1b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/9db1088d-30de9c1b_train_id.png,True,True,720,1280,720,1280,7,"0,1,2,4,8,13,255",0.09425347222222222,2,building,0.050191737711429596,0.07965578883886337,0.9726649305555556,0.003009982638888889,0.030528033152222633,0.0032683610916137695,0.06236780807375908,0.04605298116803169,0.03847277909517288,0.9478945,0.9342598,0.056180708
train,497a29ed-8c781157.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/497a29ed-8c781157.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/497a29ed-8c781157_train_id.png,True,True,720,1280,720,1280,5,"0,2,5,6,13",0.0,2,building,0.06246897205710411,0.07497067004442215,0.96162109375,0.0014019097222222221,0.03448282927274704,0.0033957725390791893,0.07864895462989807,0.057391077280044556,0.04529054835438728,0.9415313,0.9322075,0.061402664
train,3eb86f80-6bb67f5c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3eb86f80-6bb67f5c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3eb86f80-6bb67f5c_train_id.png,True,True,720,1280,720,1280,7,"0,1,2,5,7,13,255",0.4696050347222222,0,road,0.07269983738660812,0.07127879559993744,0.9699446614583334,0.002018229166666667,0.042345285415649414,0.0024811793118715286,0.08880718797445297,0.0684809461236,0.05099458619952202,0.93671536,0.93126214,0.06479265
train,a12d8ff4-c8c0b1fc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/a12d8ff4-c8c0b1fc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/a12d8ff4-c8c0b1fc_train_id.png,True,True,720,1280,720,1280,5,"0,2,8,13,255",0.487236328125,0,road,0.04906614124774933,0.08391620963811874,0.9397960069444444,0.001144748263888889,0.018366647884249687,0.0026206905022263527,0.052681051194667816,0.049333151429891586,0.037365641444921494,0.94631124,0.9301653,0.059752103
train,1215f91d-98620000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1215f91d-98620000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1215f91d-98620000_train_id.png,True,True,720,1280,720,1280,8,"0,1,2,5,8,10,13,255",0.0003146701388888889,8,vegetation,0.058930426836013794,0.07957099378108978,0.9723318142361111,0.0027354600694444444,0.03760687634348869,0.00356555194593966,0.07062337547540665,0.05545506626367569,0.04487654194235802,0.9406579,0.9285347,0.06261923
train,b18ff6ee-eed61648.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/b18ff6ee-eed61648.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/b18ff6ee-eed61648_train_id.png,True,True,720,1280,720,1280,6,"0,1,5,7,13,255",0.5831825086805555,0,road,0.06401649117469788,0.08663032203912735,0.9487608506944445,0.001560329861111111,0.01776045374572277,0.0034986003302037716,0.06721086800098419,0.06345568597316742,0.057033196091651917,0.9392958,0.9263393,0.067241736
train,2d88f8b9-27b832b1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2d88f8b9-27b832b1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2d88f8b9-27b832b1_train_id.png,True,True,720,1280,720,1280,5,"0,2,3,8,255",0.354091796875,0,road,0.05480851233005524,0.08507730066776276,0.9665223524305555,0.003742404513888889,0.031697068363428116,0.0021016246173530817,0.06592896580696106,0.05251629278063774,0.03627399355173111,0.9410345,0.9257248,0.06372399
train,6708effa-b140a0f3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6708effa-b140a0f3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6708effa-b140a0f3_train_id.png,True,True,720,1280,720,1280,6,"0,1,2,5,13,255",0.12280598958333333,2,building,0.05686555802822113,0.08420266211032867,0.9370095486111111,0.0010655381944444445,0.023762116208672523,0.002276595449075103,0.06470324099063873,0.05505523830652237,0.04438308998942375,0.9396696,0.924687,0.0658381
train,2b49d4cc-e5300000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2b49d4cc-e5300000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2b49d4cc-e5300000_train_id.png,True,True,720,1280,720,1280,8,"0,1,2,5,7,10,13,255",0.06840060763888889,0,road,0.058967046439647675,0.08914536982774734,0.9561794704861111,0.0025716145833333333,0.021186556667089462,0.004045058973133564,0.06450894474983215,0.05832769349217415,0.04625165835022926,0.93975127,0.924341,0.066783264
val,9a80bccb-2d450001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/9a80bccb-2d450001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/9a80bccb-2d450001_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,5,7,10,11,13,255",0.3604958767361111,2,building,0.05817427486181259,0.08318930119276047,0.9723904079861111,0.0029329427083333334,0.03883309289813042,0.004202968906611204,0.0745173841714859,0.05415071174502373,0.03596358373761177,0.9383068,0.9242258,0.065376945
train,5ca490b4-ef154db0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5ca490b4-ef154db0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5ca490b4-ef154db0_train_id.png,True,True,720,1280,720,1280,6,"0,1,2,8,13,255",0.15193359375,0,road,0.07058679312467575,0.07990437746047974,0.9492404513888889,0.0017719184027777779,0.03208638355135918,0.0031760185956954956,0.07741045951843262,0.07014693319797516,0.05428101867437363,0.9339653,0.9241799,0.06997434
train,7133ddf7-98cbc6fa.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7133ddf7-98cbc6fa.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7133ddf7-98cbc6fa_train_id.png,True,True,720,1280,720,1280,7,"0,2,5,11,13,18,255",0.5240733506944445,0,road,0.07567241787910461,0.08390799909830093,0.9388161892361111,0.0008865017361111111,0.01975313574075699,0.0036183283664286137,0.07977472990751266,0.0756019875407219,0.0642763152718544,0.9330828,0.92366546,0.07282542
train,718ecb9c-24906e89.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/718ecb9c-24906e89.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/718ecb9c-24906e89_train_id.png,True,True,720,1280,720,1280,6,"0,4,7,13,14,255",0.7304220920138889,0,road,0.05558934435248375,0.08837945759296417,0.95353515625,0.0034657118055555556,0.029109541326761246,0.0034840486478060484,0.06652814894914627,0.05278012529015541,0.04014184698462486,0.9378794,0.92092234,0.06766136
train,c0703477-b5138d5d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/c0703477-b5138d5d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/c0703477-b5138d5d_train_id.png,True,True,720,1280,720,1280,8,"0,1,2,5,7,8,13,255",0.43013237847222224,2,building,0.07177145779132843,0.09059413522481918,0.9544552951388889,0.004450954861111111,0.019856885075569153,0.004031708464026451,0.07735159993171692,0.07065127789974213,0.061871059238910675,0.9332112,0.92054427,0.073688135
