split,image_name,image_path,mask_path,has_mask,is_valid_pair,height,width,mask_height,mask_width,num_unique_labels,labels_present,ignore_ratio,dominant_label,dominant_label_name,brightness_mean,brightness_std,dark_ratio,bright_ratio,saturation_mean,edge_strength,r_mean,g_mean,b_mean
train,0027eed2-60fb0001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/0027eed2-60fb0001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/0027eed2-60fb0001_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,4,5,6,7,8,10,13,18,255",0.07337782118055555,2,building,0.4696495831012726,0.3033495843410492,0.14524848090277778,0.21261393229166667,0.038747482001781464,0.009161116555333138,0.47929269075393677,0.46662798523902893,0.46340325474739075
train,0027eed2-815a0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/0027eed2-815a0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/0027eed2-815a0000_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,5,6,8,10,13,255",0.08492838541666667,2,building,0.393518328666687,0.23989593982696533,0.29042860243055557,0.057701822916666666,0.052123796194791794,0.011797957122325897,0.3936266005039215,0.39696353673934937,0.3790643513202667
train,0027eed2-815a0001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/0027eed2-815a0001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/0027eed2-815a0001_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,6,7,8,10,11,13,255",0.09982964409722223,0,road,0.4628544747829437,0.2457006424665451,0.16811631944444444,0.10282769097222222,0.07028067111968994,0.011725841090083122,0.471972793340683,0.46216943860054016,0.4441145360469818
train,0027eed2-a6630000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/0027eed2-a6630000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/0027eed2-a6630000_train_id.png,True,True,720,1280,720,1280,11,"0,2,3,5,6,7,8,10,11,13,255",0.09497938368055556,0,road,0.40077412128448486,0.25134211778640747,0.28124348958333334,0.070537109375,0.07021861523389816,0.011192571371793747,0.41452091932296753,0.39766886830329895,0.38397493958473206
train,0027eed2-a6630001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/0027eed2-a6630001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/0027eed2-a6630001_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,7,8,10,11,13,14,255",0.102763671875,2,building,0.49222317337989807,0.2273215353488922,0.11438151041666667,0.08474609375,0.09380840510129929,0.014381783083081245,0.5123855471611023,0.48940399289131165,0.45457926392555237
train,002a3213-ab7f6730.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/002a3213-ab7f6730.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/002a3213-ab7f6730_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,5,7,8,10,13,255",0.052044270833333336,8,vegetation,0.3733988106250763,0.2356930673122406,0.269609375,0.0640993923611111,0.10773660242557526,0.01895110309123993,0.34385567903518677,0.3886834979057312,0.37619513273239136
train,002bf392-acddbad2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/002bf392-acddbad2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/002bf392-acddbad2_train_id.png,True,True,720,1280,720,1280,10,"0,2,3,5,7,8,10,13,14,255",0.040390625,0,road,0.6001443862915039,0.20646226406097412,0.028120659722222222,0.26697265625,0.12386977672576904,0.008369052782654762,0.5306702256202698,0.6302143931388855,0.6260455250740051
train,002d467e-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/002d467e-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/002d467e-00000000_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,3,5,6,7,8,10,11,13,255",0.49800889756944444,0,road,0.2928978502750397,0.23356038331985474,0.5455284288194444,0.02259765625,0.10407168418169022,0.01312129758298397,0.2711617350578308,0.2997712790966034,0.3158787786960602
train,003571f2-f2848ebd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/003571f2-f2848ebd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/003571f2-f2848ebd_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,4,5,6,7,8,10,13,15,255",0.19615017361111112,8,vegetation,0.43865013122558594,0.21471737325191498,0.17234157986111112,0.03787868923611111,0.11870182305574417,0.026465903967618942,0.3903745114803314,0.4569717347621918,0.47315096855163574
train,003ddde7-36ee8299.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/003ddde7-36ee8299.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/003ddde7-36ee8299_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,3,5,7,8,9,10,13,255",0.17011284722222222,10,sky,0.3471410870552063,0.2969250977039337,0.5045084635416667,0.10282877604166667,0.11380327492952347,0.009412412531673908,0.2941582500934601,0.36533963680267334,0.3961339592933655
train,004071a4-049be89b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/004071a4-049be89b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/004071a4-049be89b_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,4,5,6,7,8,10,11,13,255",0.1012890625,10,sky,0.42400485277175903,0.2073133885860443,0.16824327256944444,0.07066297743055555,0.21537375450134277,0.01968604326248169,0.3450574278831482,0.44962528347969055,0.5005670189857483
train,00495359-1d04dd8a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00495359-1d04dd8a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00495359-1d04dd8a_train_id.png,True,True,720,1280,720,1280,6,"0,2,8,10,13,255",0.014939236111111111,2,building,0.4829012155532837,0.28530386090278625,0.2819010416666667,0.19468532986111112,0.14956514537334442,0.0200810506939888,0.44813454151153564,0.49767589569091797,0.5002056956291199
train,004af474-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/004af474-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/004af474-00000000_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,7,8,9,10,13,255",0.198525390625,10,sky,0.49732595682144165,0.2787373960018158,0.1440842013888889,0.25111328125,0.08918966352939606,0.00971822626888752,0.4497946798801422,0.5219296813011169,0.4971764087677002
train,004fd763-ad4c2b9c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/004fd763-ad4c2b9c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/004fd763-ad4c2b9c_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,8,10,11,13,14,17,255",0.04846462673611111,0,road,0.34826159477233887,0.27441906929016113,0.3913530815972222,0.14353081597222223,0.03678586333990097,0.01448594406247139,0.3537154495716095,0.3505729138851166,0.3277042508125305
train,005bb196-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/005bb196-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/005bb196-00000000_train_id.png,True,True,720,1280,720,1280,8,"0,2,3,5,8,10,13,255",0.17173502604166666,10,sky,0.44295594096183777,0.2527100741863251,0.2787445746527778,0.05463107638888889,0.2542183995246887,0.015616878867149353,0.33533865213394165,0.4756237864494324,0.5594627261161804
train,005c4fd3-cb4d49cf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/005c4fd3-cb4d49cf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/005c4fd3-cb4d49cf_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,6,7,8,10,13,255",0.3065180121527778,0,road,0.4324195384979248,0.22803999483585358,0.144072265625,0.053766276041666665,0.11731979250907898,0.020394034683704376,0.40380433201789856,0.4387851655483246,0.4771174490451813
train,0066b72f-974f6883.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/0066b72f-974f6883.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/0066b72f-974f6883_train_id.png,True,True,720,1280,720,1280,10,"0,2,3,4,5,7,8,10,13,255",0.32869249131944445,0,road,0.37845584750175476,0.23898647725582123,0.30830186631944445,0.07035047743055556,0.12337768077850342,0.010713559575378895,0.3317016065120697,0.39835241436958313,0.4033239185810089
train,006a7635-c42f9f97.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/006a7635-c42f9f97.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/006a7635-c42f9f97_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,4,5,6,8,10,13,14,255",0.08997287326388889,2,building,0.3550918698310852,0.2136201411485672,0.2413693576388889,0.05918836805555556,0.04628807306289673,0.02352454513311386,0.35616958141326904,0.3556392192840576,0.35398295521736145
train,0096bcca-c2027ec4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/0096bcca-c2027ec4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/0096bcca-c2027ec4_train_id.png,True,True,720,1280,720,1280,6,"0,1,5,7,13,255",0.6398394097222222,0,road,0.07118890434503555,0.0697607472538948,0.9616558159722223,0.001376953125,0.021196983754634857,0.0017851123120635748,0.07404646277427673,0.07164156436920166,0.059569817036390305
train,00a360bd-27ccb1dd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00a360bd-27ccb1dd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00a360bd-27ccb1dd_train_id.png,True,True,720,1280,720,1280,10,"0,5,6,7,8,9,10,13,14,255",0.031176215277777777,10,sky,0.5230949521064758,0.27350854873657227,0.04931423611111111,0.258203125,0.1266024112701416,0.005287128500640392,0.47327303886413574,0.5340343713760376,0.5972409844398499
train,00a395fe-d60c0b47.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00a395fe-d60c0b47.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00a395fe-d60c0b47_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,5,7,8,10,11,12,13,17,18,255",0.167158203125,0,road,0.42607176303863525,0.22159738838672638,0.13580403645833333,0.07951388888888888,0.057583827525377274,0.016596533358097076,0.415778785943985,0.4284196197986603,0.44355887174606323
train,00a7ef03-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00a7ef03-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00a7ef03-00000000_train_id.png,True,True,720,1280,720,1280,10,"0,2,5,8,9,10,11,13,14,255",0.1386404079861111,0,road,0.32581329345703125,0.23200878500938416,0.3166731770833333,0.06660481770833333,0.03410995379090309,0.01333167590200901,0.3315146267414093,0.3254448473453522,0.3183332681655884
train,00a9cd6b-b39be004.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00a9cd6b-b39be004.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00a9cd6b-b39be004_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,3,4,5,6,7,8,9,10,13,255",0.25769748263888886,0,road,0.4520706832408905,0.21676591038703918,0.08877712673611111,0.06949001736111111,0.07508411258459091,0.009260091930627823,0.4563050866127014,0.4497019648551941,0.45541658997535706
train,00aad4a0-ee8135fe.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00aad4a0-ee8135fe.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00aad4a0-ee8135fe_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,5,7,10,11,13,255",0.12930338541666667,2,building,0.24829472601413727,0.2281784564256668,0.5144184027777777,0.04701388888888889,0.06788701564073563,0.011953365989029408,0.2759020924568176,0.24111934006214142,0.21704234182834625
train,00ad8a92-c4851839.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00ad8a92-c4851839.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00ad8a92-c4851839_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,5,7,8,10,13,255",0.19935763888888888,13,car,0.45696592330932617,0.2063182145357132,0.062307942708333335,0.11584309895833333,0.12229102104902267,0.017360594123601913,0.39027902483940125,0.48220938444137573,0.5038664937019348
train,00bc0319-94afabc2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00bc0319-94afabc2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00bc0319-94afabc2_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,7,8,10,11,13,255",0.03847330729166667,2,building,0.39302942156791687,0.24321796000003815,0.2787966579861111,0.08264756944444444,0.17782509326934814,0.016120925545692444,0.32351255416870117,0.4214407801628113,0.4320433437824249
train,00cc68dd-3d50a55f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00cc68dd-3d50a55f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00cc68dd-3d50a55f_train_id.png,True,True,720,1280,720,1280,14,"0,1,2,4,5,6,7,8,10,11,12,13,18,255",0.5537022569444444,0,road,0.24540328979492188,0.2146386057138443,0.4943033854166667,0.04722113715277778,0.044943857938051224,0.010907035320997238,0.2603418529033661,0.23948505520820618,0.24065081775188446
train,00d1c9e3-a7a7075f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00d1c9e3-a7a7075f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00d1c9e3-a7a7075f_train_id.png,True,True,720,1280,720,1280,9,"0,2,5,8,9,10,13,14,255",0.26910807291666666,10,sky,0.4602365791797638,0.2552476227283478,0.1981814236111111,0.077626953125,0.19525185227394104,0.010174589231610298,0.3723299503326416,0.4867487847805023,0.5558764934539795
train,00d79c0a-23bea078.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00d79c0a-23bea078.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00d79c0a-23bea078_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,4,5,7,8,10,13,15,255",0.03708116319444445,10,sky,0.39914393424987793,0.22621597349643707,0.22736979166666665,0.029480251736111112,0.18889141082763672,0.022098619490861893,0.3106648325920105,0.42773735523223877,0.4866577386856079
train,00d79c0a-23befe54.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00d79c0a-23befe54.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00d79c0a-23befe54_train_id.png,True,True,720,1280,720,1280,10,"0,2,5,7,8,9,10,13,15,255",0.19790690104166667,8,vegetation,0.42004477977752686,0.2306448370218277,0.23105360243055556,0.03980251736111111,0.19319145381450653,0.01964370161294937,0.3305349051952362,0.4498419165611267,0.5051103830337524
train,00d8944b-e157478b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00d8944b-e157478b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00d8944b-e157478b_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,4,5,7,8,10,13,14,255",0.21262803819444445,2,building,0.41860342025756836,0.23279128968715668,0.183134765625,0.06671549479166666,0.09937445819377899,0.015184063464403152,0.36222994327545166,0.4452611207962036,0.4314859211444855
train,00de5508-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00de5508-00000000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00de5508-00000000_train_id.png,True,True,720,1280,720,1280,14,"0,1,2,3,5,6,7,8,9,10,11,13,14,255",0.17989366319444444,2,building,0.4825528860092163,0.1925799697637558,0.07686089409722222,0.049611545138888886,0.1532558798789978,0.016623597592115402,0.4065745174884796,0.5126844048500061,0.5266414284706116
train,00de601c-858a8a8d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00de601c-858a8a8d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00de601c-858a8a8d_train_id.png,True,True,720,1280,720,1280,12,"0,2,3,4,5,7,8,9,10,13,14,255",0.09913628472222222,8,vegetation,0.5913694500923157,0.28435784578323364,0.05236111111111111,0.4008430989583333,0.04678274691104889,0.006680302321910858,0.576111376285553,0.5949598550796509,0.6110684275627136
train,00e69ee0-9656df95.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e69ee0-9656df95.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e69ee0-9656df95_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,6,7,8,10,13,14,255",0.27191731770833333,0,road,0.37766313552856445,0.2572813928127289,0.3181792534722222,0.09731228298611111,0.08152449876070023,0.01794273778796196,0.3369748592376709,0.40098103880882263,0.3691622018814087
train,00e76cc5-a03dbf48.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e76cc5-a03dbf48.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e76cc5-a03dbf48_train_id.png,True,True,720,1280,720,1280,10,"0,2,5,6,7,8,9,10,13,255",0.07780815972222223,0,road,0.3968454897403717,0.23396053910255432,0.29204861111111113,0.04645616319444444,0.10277839004993439,0.017685141414403915,0.34858670830726624,0.4177882671356201,0.41814124584198
train,00e9be89-00000015.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00000015.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00000015_train_id.png,True,True,720,1280,720,1280,5,"5,8,10,13,255",0.00035264756944444444,8,vegetation,0.4103078842163086,0.22366103529930115,0.22652994791666667,0.08078450520833333,0.2563968300819397,0.03870852291584015,0.34256792068481445,0.44315120577812195,0.42012351751327515
train,00e9be89-00000100.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00000100.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00000100_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,3,5,6,7,8,9,10,13,255",0.020693359375,8,vegetation,0.5257203578948975,0.2549457252025604,0.11845486111111111,0.18892035590277778,0.1557251662015915,0.017807912081480026,0.4725337028503418,0.5512002110481262,0.5330039858818054
train,00e9be89-00000105.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00000105.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00000105_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,3,5,6,7,8,9,10,13,255",0.006318359375,8,vegetation,0.5250059366226196,0.25531333684921265,0.12122938368055555,0.1876312934027778,0.15540188550949097,0.020376993343234062,0.4719136655330658,0.55048006772995,0.5324673056602478
train,00e9be89-00000110.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00000110.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00000110_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,3,5,6,7,8,9,10,13,255",0.01861111111111111,8,vegetation,0.5239045023918152,0.2544405460357666,0.1195779079861111,0.18466471354166666,0.15593472123146057,0.02012358233332634,0.47013914585113525,0.5495404005050659,0.5325514674186707
train,00e9be89-00000115.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00000115.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00000115_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,6,7,8,9,10,13,255",0.14486219618055557,8,vegetation,0.5264012813568115,0.2551237940788269,0.12115234375,0.18625542534722223,0.1560041904449463,0.019966140389442444,0.4733753204345703,0.5519154667854309,0.5333654284477234
train,00e9be89-00000120.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00000120.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00000120_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,6,7,8,9,10,13,255",0.047065972222222224,8,vegetation,0.5258813500404358,0.25509724020957947,0.12111328125,0.18610134548611112,0.15634076297283173,0.019744213670492172,0.47253161668777466,0.5515451431274414,0.5331401824951172
train,00e9be89-00000125.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00000125.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00000125_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,5,6,7,8,9,10,13,255",0.0112890625,8,vegetation,0.4709091782569885,0.24824412167072296,0.1449587673611111,0.1297992621527778,0.15137994289398193,0.01841094344854355,0.41578277945518494,0.49564895033836365,0.48987871408462524
train,00e9be89-00000130.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00000130.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00000130_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,3,5,6,8,9,10,13,255",0.0028059895833333335,8,vegetation,0.49420803785324097,0.24902835488319397,0.13319444444444445,0.131171875,0.1552436798810959,0.019798941910266876,0.4398114085197449,0.5194171071052551,0.5079873204231262
train,00e9be89-00000135.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/00e9be89-00000135.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/00e9be89-00000135_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,3,4,5,6,7,8,9,10,255",0.003845486111111111,8,vegetation,0.522367537021637,0.25223204493522644,0.11807074652777778,0.1744585503472222,0.15811258554458618,0.01840394362807274,0.46816012263298035,0.5479849576950073,0.5321868062019348
