split,image_name,image_path,mask_path,has_mask,is_valid_pair,height,width,mask_height,mask_width,num_unique_labels,labels_present,ignore_ratio,dominant_label,dominant_label_name,brightness_mean,brightness_std,dark_ratio,bright_ratio,saturation_mean,edge_strength,r_mean,g_mean,b_mean
train,3dd9798a-80540001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3dd9798a-80540001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3dd9798a-80540001_train_id.png,True,True,720,1280,720,1280,8,"0,2,5,8,10,13,14,255",0.18814995659722222,0,road,0.4766978323459625,0.28522253036499023,0.14001085069444444,0.2841026475694444,0.014781350269913673,0.009659633040428162,0.47706520557403564,0.4764212667942047,0.4784441590309143
train,b645271a-cd9ec256.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/b645271a-cd9ec256.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/b645271a-cd9ec256_train_id.png,True,True,720,1280,720,1280,5,"0,1,5,13,255",0.691552734375,0,road,0.08717033267021179,0.08329907059669495,0.9090657552083333,0.0011990017361111112,0.015397002920508385,0.0029632681980729103,0.0919763445854187,0.08603514730930328,0.08101818710565567
train,3dd9798a-80540000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3dd9798a-80540000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3dd9798a-80540000_train_id.png,True,True,720,1280,720,1280,8,"0,2,4,5,8,10,13,255",0.22671440972222223,0,road,0.4494209587574005,0.29059553146362305,0.20080512152777777,0.23673502604166666,0.016519315540790558,0.011207486502826214,0.44993120431900024,0.45020851492881775,0.44683295488357544
train,ac986974-93ee1b97.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/ac986974-93ee1b97.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/ac986974-93ee1b97_train_id.png,True,True,720,1280,720,1280,5,"0,2,8,13,255",0.9108181423611111,13,car,0.0395430363714695,0.06591182202100754,0.9758224826388889,0.00091796875,0.016760433092713356,0.0024113361723721027,0.044563427567481995,0.03880864754319191,0.02928159199655056
train,780469a2-55dd835f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/780469a2-55dd835f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/780469a2-55dd835f_train_id.png,True,True,720,1280,720,1280,5,"0,1,3,5,255",0.6928971354166666,0,road,0.029878612607717514,0.043975066393613815,0.99380859375,8.680555555555556e-05,0.017079444602131844,0.0009838195983320475,0.036211345344781876,0.02836725488305092,0.020396091043949127
val,9a002dcb-e4fd0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/9a002dcb-e4fd0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/9a002dcb-e4fd0000_train_id.png,True,True,720,1280,720,1280,4,"0,10,13,255",0.042911241319444446,10,sky,0.03430599719285965,0.06678912788629532,0.9815842013888889,0.001662326388888889,0.01718580722808838,0.001926442258991301,0.03932445868849754,0.03160235658288002,0.03436516970396042
train,6f995cc3-c7d16d56.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6f995cc3-c7d16d56.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6f995cc3-c7d16d56_train_id.png,True,True,720,1280,720,1280,4,"0,2,8,255",0.3440657552083333,0,road,0.021242374554276466,0.0390927791595459,0.9900466579861111,0.0001953125,0.01724807545542717,0.0013490000274032354,0.02609306201338768,0.020852545276284218,0.010221240110695362
train,652bcde6-e5b65ebb.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/652bcde6-e5b65ebb.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/652bcde6-e5b65ebb_train_id.png,True,True,720,1280,720,1280,5,"0,1,5,13,255",0.5882269965277778,0,road,0.06561318784952164,0.06279955804347992,0.9683148871527778,0.0009743923611111111,0.017258072271943092,0.001995341619476676,0.07073317468166351,0.06482423841953278,0.054436229169368744
train,22d2c987-12cb972d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/22d2c987-12cb972d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/22d2c987-12cb972d_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,3,5,6,7,8,10,13,255",0.06992513020833334,0,road,0.5198712348937988,0.25812914967536926,0.09242404513888888,0.1994086371527778,0.0176974106580019,0.028198158368468285,0.5178895592689514,0.5209961533546448,0.5197468400001526
train,b18ff6ee-eed61648.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/b18ff6ee-eed61648.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/b18ff6ee-eed61648_train_id.png,True,True,720,1280,720,1280,6,"0,1,5,7,13,255",0.5831825086805555,0,road,0.06401649117469788,0.08663032203912735,0.9487608506944445,0.001560329861111111,0.01776045374572277,0.0034986003302037716,0.06721086800098419,0.06345568597316742,0.057033196091651917
train,3be2c655-c64ebcb8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3be2c655-c64ebcb8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3be2c655-c64ebcb8_train_id.png,True,True,720,1280,720,1280,8,"0,1,5,6,7,8,13,255",0.3947124565972222,0,road,0.05753248184919357,0.07746368646621704,0.9536002604166667,0.0011273871527777777,0.017786215990781784,0.0025474922731518745,0.06125103682279587,0.05729327350854874,0.047538019716739655
train,357506e4-3a64f522.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/357506e4-3a64f522.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/357506e4-3a64f522_train_id.png,True,True,720,1280,720,1280,4,"0,1,5,255",0.44384657118055554,0,road,0.024419739842414856,0.04805023968219757,0.9940700954861111,0.0006412760416666666,0.017982181161642075,0.0010191481560468674,0.03171921148896217,0.022461706772446632,0.014940405264496803
val,879b4c0b-95afdfcf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/879b4c0b-95afdfcf.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/879b4c0b-95afdfcf_train_id.png,True,True,720,1280,720,1280,7,"0,2,4,5,8,13,255",0.5821050347222222,8,vegetation,0.12240705639123917,0.13474184274673462,0.8136588541666666,0.004397786458333333,0.018025018274784088,0.0040647489950060844,0.1303744912147522,0.12030140310525894,0.11736831068992615
train,2a37a9f8-d26c1997.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2a37a9f8-d26c1997.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2a37a9f8-d26c1997_train_id.png,True,True,720,1280,720,1280,4,"0,5,8,255",0.5994368489583334,0,road,0.04356435313820839,0.05054982006549835,0.9915169270833334,0.0008192274305555556,0.018084537237882614,0.0014907554723322392,0.04717620089650154,0.04413602128624916,0.029950547963380814
train,a12d8ff4-c8c0b1fc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/a12d8ff4-c8c0b1fc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/a12d8ff4-c8c0b1fc_train_id.png,True,True,720,1280,720,1280,5,"0,2,8,13,255",0.487236328125,0,road,0.04906614124774933,0.08391620963811874,0.9397960069444444,0.001144748263888889,0.018366647884249687,0.0026206905022263527,0.052681051194667816,0.049333151429891586,0.037365641444921494
train,9d2c870a-a0b6ac72.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/9d2c870a-a0b6ac72.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/9d2c870a-a0b6ac72_train_id.png,True,True,720,1280,720,1280,8,"0,2,5,7,8,9,10,255",0.18282118055555555,10,sky,0.5589648485183716,0.29749199748039246,0.10714192708333334,0.389990234375,0.018388833850622177,0.007612360641360283,0.5590853095054626,0.5597135424613953,0.5558769106864929
train,bd1e4e5b-2a9ffc3f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/bd1e4e5b-2a9ffc3f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/bd1e4e5b-2a9ffc3f_train_id.png,True,True,720,1280,720,1280,7,"0,1,2,5,8,13,255",0.34458984375,2,building,0.08182207494974136,0.1356692612171173,0.9080588107638888,0.01002712673611111,0.01844128780066967,0.004980142693966627,0.0864119827747345,0.08167831599712372,0.07189351320266724
train,38a71b3e-def4acdd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/38a71b3e-def4acdd.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/38a71b3e-def4acdd_train_id.png,True,True,720,1280,720,1280,6,"0,1,5,8,13,255",0.5597884114583334,0,road,0.09092593938112259,0.09988930076360703,0.8836295572916667,0.0014203559027777778,0.01853053644299507,0.004788185469806194,0.09800320863723755,0.08964964747428894,0.08018844574689865
train,93260910-96c238d9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/93260910-96c238d9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/93260910-96c238d9_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,6,7,8,10,13,255",0.23328993055555555,0,road,0.07528532296419144,0.11303947120904922,0.9037825520833334,0.0049327256944444444,0.018728431314229965,0.004073666408658028,0.07987654954195023,0.07405656576156616,0.07150032371282578
train,41de76bc-9cec11f0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/41de76bc-9cec11f0.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/41de76bc-9cec11f0_train_id.png,True,True,720,1280,720,1280,6,"0,1,5,9,13,255",0.6894292534722222,0,road,0.04394596070051193,0.05453033000230789,0.9859548611111111,0.00016167534722222223,0.018916595727205276,0.001483399886637926,0.048955921083688736,0.04331018775701523,0.03294172137975693
train,6cf7a093-0748b3cc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6cf7a093-0748b3cc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6cf7a093-0748b3cc_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,3,5,6,7,8,9,10,13,14,255",0.024905598958333334,0,road,0.5354381203651428,0.2814970910549164,0.04406467013888889,0.28538519965277775,0.019512105733156204,0.011635463684797287,0.5323972105979919,0.536598265171051,0.5379917025566101
train,3a570e80-61d29766.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3a570e80-61d29766.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3a570e80-61d29766_train_id.png,True,True,720,1280,720,1280,10,"0,2,5,8,9,10,12,15,18,255",0.019765625,8,vegetation,0.3293720483779907,0.30243343114852905,0.49524956597222225,0.19072265625,0.019519636407494545,0.012466223910450935,0.33103588223457336,0.33041855692863464,0.32538363337516785
val,a91b7555-00000490.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/a91b7555-00000490.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/a91b7555-00000490_train_id.png,True,True,720,1280,720,1280,8,"0,1,2,5,8,10,13,255",0.001144748263888889,8,vegetation,0.21231932938098907,0.2751580774784088,0.7211545138888888,0.10133572048611111,0.019715044647455215,0.008907558396458626,0.21525461971759796,0.21302595734596252,0.21029390394687653
train,7133ddf7-98cbc6fa.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7133ddf7-98cbc6fa.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7133ddf7-98cbc6fa_train_id.png,True,True,720,1280,720,1280,7,"0,2,5,11,13,18,255",0.5240733506944445,0,road,0.07567241787910461,0.08390799909830093,0.9388161892361111,0.0008865017361111111,0.01975313574075699,0.0036183283664286137,0.07977472990751266,0.0756019875407219,0.0642763152718544
train,c0703477-b5138d5d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/c0703477-b5138d5d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/c0703477-b5138d5d_train_id.png,True,True,720,1280,720,1280,8,"0,1,2,5,7,8,13,255",0.43013237847222224,2,building,0.07177145779132843,0.09059413522481918,0.9544552951388889,0.004450954861111111,0.019856885075569153,0.004031708464026451,0.07735159993171692,0.07065127789974213,0.061871059238910675
train,71d911b4-0b9c0001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/71d911b4-0b9c0001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/71d911b4-0b9c0001_train_id.png,True,True,720,1280,720,1280,8,"0,5,7,8,9,10,13,255",0.18759114583333333,10,sky,0.5096861124038696,0.25571903586387634,0.09358723958333333,0.22160807291666668,0.020188720896840096,0.00667093601077795,0.5074000954627991,0.5123534202575684,0.5025717616081238
train,1319e6ed-d0f34f54.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1319e6ed-d0f34f54.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1319e6ed-d0f34f54_train_id.png,True,True,720,1280,720,1280,13,"0,2,3,4,5,6,7,8,9,10,13,14,255",0.04976671006944444,0,road,0.4585302770137787,0.27277207374572754,0.18382703993055555,0.19952582465277777,0.020252246409654617,0.02379385009407997,0.46212038397789,0.45905596017837524,0.44876810908317566
train,ac7b2845-f03ae548.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/ac7b2845-f03ae548.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/ac7b2845-f03ae548_train_id.png,True,True,720,1280,720,1280,8,"1,2,5,8,10,13,14,255",0.3315190972222222,13,car,0.4174675941467285,0.26924094557762146,0.22164713541666667,0.1550835503472222,0.02063417248427868,0.0161652322858572,0.41974860429763794,0.4178329408168793,0.4131740927696228
train,205c57a8-74c6f50b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/205c57a8-74c6f50b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/205c57a8-74c6f50b_train_id.png,True,True,720,1280,720,1280,5,"0,5,8,13,255",0.5409754774305555,0,road,0.06226469576358795,0.09437122941017151,0.9149012586805556,0.0017925347222222223,0.020646464079618454,0.0022664533462375402,0.06613805890083313,0.06290382891893387,0.047501638531684875
train,217f5fb2-16bde55f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/217f5fb2-16bde55f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/217f5fb2-16bde55f_train_id.png,True,True,720,1280,720,1280,4,"0,3,13,255",0.2658452690972222,3,wall,0.1289067566394806,0.09788602590560913,0.7093174913194444,0.0012825520833333332,0.02088780701160431,0.003405233845114708,0.13244210183620453,0.13137000799179077,0.11435487866401672
train,53ac0a14-35c5dc9e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/53ac0a14-35c5dc9e.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/53ac0a14-35c5dc9e_train_id.png,True,True,720,1280,720,1280,13,"0,1,2,4,5,6,7,8,9,10,13,14,255",0.09979926215277778,0,road,0.363324373960495,0.24846480786800385,0.242734375,0.11067491319444445,0.02104639820754528,0.018940184265375137,0.3650572597980499,0.36425456404685974,0.3580309748649597
train,7b5ad498-ba0e828a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/7b5ad498-ba0e828a.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/7b5ad498-ba0e828a_train_id.png,True,True,720,1280,720,1280,5,"0,7,8,13,255",0.6382801649305555,0,road,0.08907134085893631,0.09715620428323746,0.9195941840277778,0.004599609375,0.02107192389667034,0.0033502124715596437,0.0955171138048172,0.08824093639850616,0.07807580381631851
train,2b49d4cc-e5300000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2b49d4cc-e5300000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2b49d4cc-e5300000_train_id.png,True,True,720,1280,720,1280,8,"0,1,2,5,7,10,13,255",0.06840060763888889,0,road,0.058967046439647675,0.08914536982774734,0.9561794704861111,0.0025716145833333333,0.021186556667089462,0.004045058973133564,0.06450894474983215,0.05832769349217415,0.04625165835022926
train,0096bcca-c2027ec4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/0096bcca-c2027ec4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/0096bcca-c2027ec4_train_id.png,True,True,720,1280,720,1280,6,"0,1,5,7,13,255",0.6398394097222222,0,road,0.07118890434503555,0.0697607472538948,0.9616558159722223,0.001376953125,0.021196983754634857,0.0017851123120635748,0.07404646277427673,0.07164156436920166,0.059569817036390305
train,92399a77-e2155d46.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/92399a77-e2155d46.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/92399a77-e2155d46_train_id.png,True,True,720,1280,720,1280,6,"0,2,4,5,13,255",0.5618739149305556,0,road,0.03288906440138817,0.08157302439212799,0.968955078125,0.0019249131944444444,0.02152537740767002,0.004049403127282858,0.041139908134937286,0.030540281906723976,0.022860318422317505
train,8ac5ec86-39e32a24.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/8ac5ec86-39e32a24.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/8ac5ec86-39e32a24_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,4,5,6,7,8,10,13,255",0.1495138888888889,10,sky,0.5788366794586182,0.2901468873023987,0.04425889756944444,0.395185546875,0.02158030867576599,0.019089877605438232,0.5781710743904114,0.5795046091079712,0.5753741264343262
train,1dbaa8d7-955f7bb2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1dbaa8d7-955f7bb2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1dbaa8d7-955f7bb2_train_id.png,True,True,720,1280,720,1280,12,"0,1,2,4,5,6,7,8,9,10,13,255",0.07907660590277778,8,vegetation,0.3800954818725586,0.26242971420288086,0.275908203125,0.11856336805555556,0.02158416621387005,0.030368473380804062,0.38522976636886597,0.3803858160972595,0.37126922607421875
train,51fff027-6598f6c1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/51fff027-6598f6c1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/51fff027-6598f6c1_train_id.png,True,True,720,1280,720,1280,11,"0,1,2,4,5,8,10,12,13,17,255",0.032279730902777776,8,vegetation,0.47974541783332825,0.2822743356227875,0.139462890625,0.2221072048611111,0.021598925814032555,0.02024451270699501,0.48504289984703064,0.4782927930355072,0.475262850522995
train,50c3c578-693cefe3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/50c3c578-693cefe3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/50c3c578-693cefe3_train_id.png,True,True,720,1280,720,1280,6,"0,2,7,10,13,255",0.6095323350694445,10,sky,0.4625259339809418,0.27389898896217346,0.14175130208333334,0.21625868055555555,0.021604182198643684,0.020722422748804092,0.460701048374176,0.4644540846347809,0.4588455557823181
train,a1064e6d-910ae454.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/a1064e6d-910ae454.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/a1064e6d-910ae454_train_id.png,True,True,720,1280,720,1280,7,"0,5,8,9,10,11,255",0.5756108940972222,10,sky,0.626583993434906,0.26049432158470154,0.010268012152777778,0.4017610677083333,0.02161700278520584,0.0059202006086707115,0.6249150037765503,0.6277029514312744,0.6203933358192444
train,2e3e8698-72305bda.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2e3e8698-72305bda.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2e3e8698-72305bda_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,5,7,8,10,13,255",0.4860601128472222,0,road,0.07587365061044693,0.10986761003732681,0.9382703993055556,0.007421875,0.021796423941850662,0.004549414850771427,0.08340852707624435,0.07306977361440659,0.07076570391654968
train,511c0871-7d84ede2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/511c0871-7d84ede2.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/511c0871-7d84ede2_train_id.png,True,True,720,1280,720,1280,7,"0,1,2,8,10,13,255",0.26906901041666664,8,vegetation,0.0602228119969368,0.10863061994314194,0.9292046440972223,0.0037510850694444445,0.021900922060012817,0.0046042343601584435,0.06712131947278976,0.05921481177210808,0.04635108634829521
val,a91b7555-00000525.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/a91b7555-00000525.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/a91b7555-00000525_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,5,7,8,10,13,255",0.006418185763888889,8,vegetation,0.2280232310295105,0.26710960268974304,0.6591981336805556,0.09569118923611111,0.02194199524819851,0.009918194264173508,0.23328804969787598,0.22758495807647705,0.22515714168548584
train,afdc295b-5efb0393.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/afdc295b-5efb0393.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/afdc295b-5efb0393_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,4,5,7,8,10,13,255",0.27690321180555555,8,vegetation,0.42854687571525574,0.2868767976760864,0.238330078125,0.17195963541666667,0.02195119857788086,0.022815467789769173,0.4290228486061096,0.42927584052085876,0.42786046862602234
train,31984993-4fc70001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/31984993-4fc70001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/31984993-4fc70001_train_id.png,True,True,720,1280,720,1280,8,"0,1,2,5,7,8,10,255",0.005720486111111111,0,road,0.08887316286563873,0.10343217104673386,0.9340885416666667,0.0037369791666666667,0.021973807364702225,0.0023464332334697247,0.09514962136745453,0.08860313147306442,0.07565324008464813
