split,image_name,image_path,mask_path,has_mask,is_valid_pair,height,width,mask_height,mask_width,num_unique_labels,labels_present,ignore_ratio,dominant_label,dominant_label_name,brightness_mean,brightness_std,dark_ratio,bright_ratio,saturation_mean,edge_strength,r_mean,g_mean,b_mean
train,3b497cd7-74e42f29.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3b497cd7-74e42f29.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3b497cd7-74e42f29_train_id.png,True,True,720,1280,720,1280,4,"0,5,9,255",0.6464583333333334,0,road,0.041546791791915894,0.08025266975164413,0.9445496961805555,4.774305555555556e-05,0.011062166653573513,0.0016694626538082957,0.04295862838625908,0.041437216103076935,0.037719205021858215
train,c1978334-ee0b01df.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/c1978334-ee0b01df.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/c1978334-ee0b01df_train_id.png,True,True,720,1280,720,1280,5,"0,2,3,10,255",0.21073350694444445,3,wall,0.04423253983259201,0.052727632224559784,0.9870041232638889,0.0005349392361111111,0.023193880915641785,0.0017499171663075686,0.05102311447262764,0.0431654192507267,0.03083370253443718
train,0096bcca-c2027ec4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/0096bcca-c2027ec4.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/0096bcca-c2027ec4_train_id.png,True,True,720,1280,720,1280,6,"0,1,5,7,13,255",0.6398394097222222,0,road,0.07118890434503555,0.0697607472538948,0.9616558159722223,0.001376953125,0.021196983754634857,0.0017851123120635748,0.07404646277427673,0.07164156436920166,0.059569817036390305
train,9fc1b74e-7d6bab4f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/9fc1b74e-7d6bab4f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/9fc1b74e-7d6bab4f_train_id.png,True,True,720,1280,720,1280,6,"0,1,7,8,13,255",0.7358485243055556,0,road,0.07498813420534134,0.0686032697558403,0.9514583333333333,0.00047960069444444444,0.06845592707395554,0.0017948560416698456,0.10121489316225052,0.06956765055656433,0.033528149127960205
train,59672860-71ba0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/59672860-71ba0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/59672860-71ba0000_train_id.png,True,True,720,1280,720,1280,3,"0,10,255",0.22803385416666666,0,road,0.02248207852244377,0.06341885030269623,0.9913009982638888,0.002467447916666667,0.012610482051968575,0.0018155223224312067,0.024173663929104805,0.023059802129864693,0.014658179134130478
train,16704ff9-022003ae.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/16704ff9-022003ae.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/16704ff9-022003ae_train_id.png,True,True,720,1280,720,1280,6,"0,3,5,8,10,255",0.8697471788194444,0,road,0.053863637149333954,0.07840120792388916,0.9758409288194444,0.0019108072916666668,0.031208178028464317,0.0018853242509067059,0.06303279846906662,0.05155005678534508,0.040411997586488724
train,73a1f742-63890001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/73a1f742-63890001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/73a1f742-63890001_train_id.png,True,True,720,1280,720,1280,6,"0,2,7,10,13,255",0.5153927951388889,0,road,0.036142878234386444,0.06296658515930176,0.9891666666666666,0.0008355034722222222,0.014576375484466553,0.0019244435243308544,0.0418868288397789,0.03363665193319321,0.033244673162698746
val,9a002dcb-e4fd0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/9a002dcb-e4fd0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/9a002dcb-e4fd0000_train_id.png,True,True,720,1280,720,1280,4,"0,10,13,255",0.042911241319444446,10,sky,0.03430599719285965,0.06678912788629532,0.9815842013888889,0.001662326388888889,0.01718580722808838,0.001926442258991301,0.03932445868849754,0.03160235658288002,0.03436516970396042
train,652bcde6-e5b65ebb.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/652bcde6-e5b65ebb.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/652bcde6-e5b65ebb_train_id.png,True,True,720,1280,720,1280,5,"0,1,5,13,255",0.5882269965277778,0,road,0.06561318784952164,0.06279955804347992,0.9683148871527778,0.0009743923611111111,0.017258072271943092,0.001995341619476676,0.07073317468166351,0.06482423841953278,0.054436229169368744
train,a1c31e7f-148b2fca.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/a1c31e7f-148b2fca.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/a1c31e7f-148b2fca_train_id.png,True,True,720,1280,720,1280,9,"0,1,2,4,5,7,8,13,255",0.2601399739583333,0,road,0.0772542655467987,0.11076553910970688,0.8733865017361111,0.0006575520833333333,0.028645841404795647,0.0019965716637670994,0.08874937146902084,0.07489621639251709,0.06029163673520088
val,93505616-aeb546f8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/93505616-aeb546f8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/93505616-aeb546f8_train_id.png,True,True,720,1280,720,1280,8,"0,3,4,5,8,9,13,255",0.3806282552083333,13,car,0.028690913692116737,0.059268392622470856,0.9738682725694444,0.00018880208333333333,0.014235613867640495,0.002036487217992544,0.029892485588788986,0.03005216084420681,0.018104225397109985
val,7e23ea75-d0830001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/7e23ea75-d0830001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/7e23ea75-d0830001_train_id.png,True,True,720,1280,720,1280,5,"0,5,10,13,255",0.03899848090277778,10,sky,0.029609689489006996,0.0844539999961853,0.9648383246527777,0.002690972222222222,0.012539025396108627,0.002081511775031686,0.03034987486898899,0.029632551595568657,0.027116427198052406
train,2d88f8b9-27b832b1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2d88f8b9-27b832b1.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2d88f8b9-27b832b1_train_id.png,True,True,720,1280,720,1280,5,"0,2,3,8,255",0.354091796875,0,road,0.05480851233005524,0.08507730066776276,0.9665223524305555,0.003742404513888889,0.031697068363428116,0.0021016246173530817,0.06592896580696106,0.05251629278063774,0.03627399355173111
train,795fa7c3-3ab2b2d6.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/795fa7c3-3ab2b2d6.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/795fa7c3-3ab2b2d6_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,4,5,7,8,10,13,255",0.22611002604166666,0,road,0.05380817875266075,0.05839015170931816,0.9810666232638889,0.0006911892361111111,0.04283471405506134,0.0021186633966863155,0.07056887447834015,0.04993419349193573,0.028296660631895065
train,4b82f8a8-7a900001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/4b82f8a8-7a900001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/4b82f8a8-7a900001_train_id.png,True,True,720,1280,720,1280,8,"0,2,5,7,8,10,13,255",0.026227213541666666,8,vegetation,0.04541788995265961,0.06203874573111534,0.9813292100694444,0.0012055121527777778,0.03441029414534569,0.002180502749979496,0.05119459331035614,0.04253100976347923,0.04408950358629227
train,58984919-e65c32df.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/58984919-e65c32df.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/58984919-e65c32df_train_id.png,True,True,720,1280,720,1280,4,"0,8,13,255",0.6016026475694445,0,road,0.054785702377557755,0.088801309466362,0.9631608072916666,0.0033072916666666667,0.04306652769446373,0.0021968588698655367,0.06632399559020996,0.0547339953482151,0.023671800270676613
train,05584a52-5185a296.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/05584a52-5185a296.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/05584a52-5185a296_train_id.png,True,True,720,1280,720,1280,5,"0,2,6,9,255",0.7505978732638889,0,road,0.06350897252559662,0.07088134437799454,0.9671983506944445,0.001531032986111111,0.03963742405176163,0.0022117430344223976,0.08196038752794266,0.058120571076869965,0.04239915683865547
train,753f1a90-680d0001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/753f1a90-680d0001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/753f1a90-680d0001_train_id.png,True,True,720,1280,720,1280,5,"0,9,10,13,255",0.2037261284722222,10,sky,0.045011188834905624,0.0632084459066391,0.9884440104166666,0.000625,0.034715164452791214,0.0022319257259368896,0.0612659677863121,0.03812769427895546,0.03678136318922043
train,205c57a8-74c6f50b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/205c57a8-74c6f50b.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/205c57a8-74c6f50b_train_id.png,True,True,720,1280,720,1280,5,"0,5,8,13,255",0.5409754774305555,0,road,0.06226469576358795,0.09437122941017151,0.9149012586805556,0.0017925347222222223,0.020646464079618454,0.0022664533462375402,0.06613805890083313,0.06290382891893387,0.047501638531684875
train,6708effa-b140a0f3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/6708effa-b140a0f3.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/6708effa-b140a0f3_train_id.png,True,True,720,1280,720,1280,6,"0,1,2,5,13,255",0.12280598958333333,2,building,0.05686555802822113,0.08420266211032867,0.9370095486111111,0.0010655381944444445,0.023762116208672523,0.002276595449075103,0.06470324099063873,0.05505523830652237,0.04438308998942375
train,1b883059-144b2678.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1b883059-144b2678.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1b883059-144b2678_train_id.png,True,True,720,1280,720,1280,5,"0,5,7,13,255",0.6811990017361111,13,car,0.053403791040182114,0.07930070161819458,0.9373904079861111,0.0009212239583333334,0.014372316189110279,0.0023269716184586287,0.05815734714269638,0.05241483822464943,0.04491550102829933
train,31984993-4fc70001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/31984993-4fc70001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/31984993-4fc70001_train_id.png,True,True,720,1280,720,1280,8,"0,1,2,5,7,8,10,255",0.005720486111111111,0,road,0.08887316286563873,0.10343217104673386,0.9340885416666667,0.0037369791666666667,0.021973807364702225,0.0023464332334697247,0.09514962136745453,0.08860313147306442,0.07565324008464813
train,ac986974-93ee1b97.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/ac986974-93ee1b97.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/ac986974-93ee1b97_train_id.png,True,True,720,1280,720,1280,5,"0,2,8,13,255",0.9108181423611111,13,car,0.0395430363714695,0.06591182202100754,0.9758224826388889,0.00091796875,0.016760433092713356,0.0024113361723721027,0.044563427567481995,0.03880864754319191,0.02928159199655056
val,7ed0f644-ac730000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/7ed0f644-ac730000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/7ed0f644-ac730000_train_id.png,True,True,720,1280,720,1280,10,"0,2,5,6,7,8,9,10,13,255",0.23133463541666666,10,sky,0.03617717698216438,0.059289705008268356,0.9816514756944444,0.0007649739583333333,0.02703247033059597,0.002424107398837805,0.04478374123573303,0.03475528582930565,0.0201970636844635
train,3eb86f80-6bb67f5c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3eb86f80-6bb67f5c.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3eb86f80-6bb67f5c_train_id.png,True,True,720,1280,720,1280,7,"0,1,2,5,7,13,255",0.4696050347222222,0,road,0.07269983738660812,0.07127879559993744,0.9699446614583334,0.002018229166666667,0.042345285415649414,0.0024811793118715286,0.08880718797445297,0.0684809461236,0.05099458619952202
train,3be2c655-c64ebcb8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/3be2c655-c64ebcb8.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/3be2c655-c64ebcb8_train_id.png,True,True,720,1280,720,1280,8,"0,1,5,6,7,8,13,255",0.3947124565972222,0,road,0.05753248184919357,0.07746368646621704,0.9536002604166667,0.0011273871527777777,0.017786215990781784,0.0025474922731518745,0.06125103682279587,0.05729327350854874,0.047538019716739655
train,2b49d4cc-9dd70001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2b49d4cc-9dd70001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2b49d4cc-9dd70001_train_id.png,True,True,720,1280,720,1280,10,"0,1,2,5,6,7,8,10,11,255",0.06043836805555555,0,road,0.041747838258743286,0.07003527879714966,0.9699652777777777,0.001570095486111111,0.02942284196615219,0.0025838674046099186,0.055611707270145416,0.03714330121874809,0.02818509191274643
train,a12d8ff4-c8c0b1fc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/a12d8ff4-c8c0b1fc.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/a12d8ff4-c8c0b1fc_train_id.png,True,True,720,1280,720,1280,5,"0,2,8,13,255",0.487236328125,0,road,0.04906614124774933,0.08391620963811874,0.9397960069444444,0.001144748263888889,0.018366647884249687,0.0026206905022263527,0.052681051194667816,0.049333151429891586,0.037365641444921494
train,c69e5864-010993d7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/c69e5864-010993d7.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/c69e5864-010993d7_train_id.png,True,True,720,1280,720,1280,9,"0,1,5,7,8,9,10,13,255",0.34895073784722225,9,terrain,0.052594926208257675,0.06378144770860672,0.9787782118055556,0.0009526909722222222,0.04525304585695267,0.0026263634208589792,0.06988270580768585,0.048705246299505234,0.025912586599588394
train,5b1d2f41-aeec0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/5b1d2f41-aeec0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/5b1d2f41-aeec0000_train_id.png,True,True,720,1280,720,1280,4,"0,10,13,255",0.05900499131944444,10,sky,0.04010723903775215,0.06942370533943176,0.9746256510416667,0.0011436631944444445,0.03186923637986183,0.0026463717222213745,0.051733363419771194,0.03499198704957962,0.03522387146949768
train,1985e87d-36410001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1985e87d-36410001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1985e87d-36410001_train_id.png,True,True,720,1280,720,1280,8,"0,2,5,7,8,10,13,255",0.14928059895833334,2,building,0.061407435685396194,0.08827371895313263,0.9664485677083333,0.0030707465277777777,0.05522974207997322,0.002660019788891077,0.07837531715631485,0.055703021585941315,0.045513805001974106
train,0f20fbcb-5af70001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/0f20fbcb-5af70001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/0f20fbcb-5af70001_train_id.png,True,True,720,1280,720,1280,9,"0,4,5,7,8,9,10,13,255",0.12063585069444445,10,sky,0.4500998258590698,0.2566888630390167,0.16932834201388888,0.05234592013888889,0.23005671799182892,0.00271907658316195,0.3464169502258301,0.47978973388671875,0.5721081495285034
train,616a276c-c76f9016.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/616a276c-c76f9016.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/616a276c-c76f9016_train_id.png,True,True,720,1280,720,1280,7,"0,1,5,6,7,13,255",0.2329644097222222,0,road,0.09456685930490494,0.09755583107471466,0.8967078993055555,0.0033973524305555554,0.05985107272863388,0.002731775864958763,0.12149927765130997,0.08621576428413391,0.06706630438566208
train,41eacba2-f01f3344.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/41eacba2-f01f3344.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/41eacba2-f01f3344_train_id.png,True,True,720,1280,720,1280,8,"0,1,5,7,8,9,10,255",0.1518674045138889,0,road,0.08173136413097382,0.11072153598070145,0.8534765625,6.944444444444444e-05,0.02341151051223278,0.0027932021766901016,0.08874737471342087,0.0811401978135109,0.06777279078960419
val,96aed891-9c6b2ca9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/96aed891-9c6b2ca9.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/96aed891-9c6b2ca9_train_id.png,True,True,720,1280,720,1280,10,"0,2,3,5,6,7,8,10,13,255",0.15209092881944444,10,sky,0.09141281247138977,0.10385908931493759,0.8833658854166667,0.0025390625,0.03691620007157326,0.0028718619141727686,0.10641750693321228,0.08724556118249893,0.0736629068851471
train,661a6487-0fe5a381.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/661a6487-0fe5a381.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/661a6487-0fe5a381_train_id.png,True,True,720,1280,720,1280,5,"0,1,2,8,255",0.3397309027777778,2,building,0.07693785429000854,0.10584314912557602,0.9081336805555555,0.001804470486111111,0.049490198493003845,0.0029306230135262012,0.09876122325658798,0.0712764635682106,0.049954887479543686
train,b674bc13-3e309d54.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/b674bc13-3e309d54.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/b674bc13-3e309d54_train_id.png,True,True,720,1280,720,1280,6,"0,1,4,5,13,255",0.5340017361111111,0,road,0.09932366013526917,0.1010274812579155,0.9300802951388889,0.0061805555555555555,0.06268427520990372,0.0029311752878129482,0.12090588361024857,0.0937006026506424,0.07351567596197128
train,453569ca-49948b65.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/453569ca-49948b65.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/453569ca-49948b65_train_id.png,True,True,720,1280,720,1280,5,"0,4,5,13,255",0.6338585069444445,0,road,0.06591999530792236,0.0994221493601799,0.9567784288194444,0.005525173611111111,0.029794681817293167,0.0029453523457050323,0.07809394598007202,0.06262953579425812,0.049718890339136124
train,2f2b0a0c-918f0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/2f2b0a0c-918f0000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/2f2b0a0c-918f0000_train_id.png,True,True,720,1280,720,1280,9,"0,2,4,5,6,9,10,13,255",0.5397591145833334,10,sky,0.03993629291653633,0.039239946752786636,0.9942762586805556,0.00017903645833333332,0.04934171959757805,0.0029551207553595304,0.05666491016745567,0.037418432533741,0.008023600094020367
train,b645271a-cd9ec256.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/b645271a-cd9ec256.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/b645271a-cd9ec256_train_id.png,True,True,720,1280,720,1280,5,"0,1,5,13,255",0.691552734375,0,road,0.08717033267021179,0.08329907059669495,0.9090657552083333,0.0011990017361111112,0.015397002920508385,0.0029632681980729103,0.0919763445854187,0.08603514730930328,0.08101818710565567
train,1c3f81a3-b24f007d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/1c3f81a3-b24f007d.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/1c3f81a3-b24f007d_train_id.png,True,True,720,1280,720,1280,6,"0,1,3,5,14,255",0.5824142795138889,14,truck,0.10028659552335739,0.10403139144182205,0.8726475694444444,0.004039713541666667,0.03485271334648132,0.002964823041111231,0.11541233211755753,0.09497969597578049,0.09126834571361542
train,0f20fbcb-5af70000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/0f20fbcb-5af70000.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/0f20fbcb-5af70000_train_id.png,True,True,720,1280,720,1280,8,"0,5,7,8,9,10,13,255",0.181025390625,0,road,0.3312601149082184,0.24798470735549927,0.4377039930555556,0.05056206597222222,0.1919323056936264,0.003015317488461733,0.23602434992790222,0.3624606132507324,0.4258151054382324
train,c2c2b345-0bd03595.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/c2c2b345-0bd03595.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/c2c2b345-0bd03595_train_id.png,True,True,720,1280,720,1280,7,"0,1,2,5,7,13,255",0.5637391493055556,0,road,0.08146657794713974,0.10516733676195145,0.9056792534722222,0.00349609375,0.09435323625802994,0.003034566529095173,0.12430339306592941,0.06952530145645142,0.030536329373717308
val,7ed0f644-ac730001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/val/7ed0f644-ac730001.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/val/7ed0f644-ac730001_train_id.png,True,True,720,1280,720,1280,6,"0,2,8,10,13,255",0.3642697482638889,0,road,0.07346532493829727,0.07860696315765381,0.9393240017361111,0.0008919270833333333,0.04116710647940636,0.0031412364915013313,0.07885817438364029,0.06640768051147461,0.09607736021280289
train,087f969b-b1584c3f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/images/train/087f969b-b1584c3f.jpg,/Users/berkay/datasets/bdd100k_seg/bdd100k/seg/labels/train/087f969b-b1584c3f_train_id.png,True,True,720,1280,720,1280,7,"0,2,5,7,8,13,255",0.45855577256944446,13,car,0.0505218468606472,0.06626967340707779,0.9786360677083333,0.0012152777777777778,0.04414873942732811,0.0031484845094382763,0.07035090774297714,0.04481053724884987,0.026666229590773582
